category,title,review,rating,code
DVD,Kill Bill - Vol.2,"le premier opus était bien fait et nouveau dans la manière de filmer . dans celui-ci , uma thurman ( belle et mystérieuse )donne à son personnage sans pitiè une auréole particulière. quel film et quels acteurs! nous entrons dans l'intimité de tous les personnages et nous comprennons enfin toute l'histoire. quentin tarantino est de ce fait unique. merci. un petit bisou à la sublime daryl hannah .",5.0,0
DVD,Alien : Quadrilogy - Coffret Collector 9 DVD,"Alien c’est vraiment LE film entre SF et épouvante qu’il faut posséder !! Ce n’est pas le film d’horreur un peu niais et mal jouer... loin de là!! Les différents réalisateurs ont su donné un nouveau genre au film d'horreur, rendant les différents opus d'Alien palpitants, intelligents, et à l'histoire aboutie !! Dans toute la quadrilogie, s’entremêlent différents rebondissements, de superbes effets spéciaux, un suspens à couper le souffle (particulièrement dans le 1), de très bons jeux d’acteur (Sigourney Weaver... magnifique !!), et surtout des suites toutes réussies..!! Pour ma part mention spéciale pour le 4, qui possède une ambiance particulière, énigmatique et le personnage de Ripley a évolué de façon étonnante, il est plus obscur... !! Quant à l’Alien en lui même, les nouvelles technologies font qu’il est tout simplement parfait!! Avec en plus l’appartition du 5.1, tout simplement extraordinaire, une image de très bonne qualité, et de nombreux bonus intéressants... cela fait que l’acquisition de ce superbe coffret est inévitable !!",5.0,0
DVD,Killing Zoe - Coffret Collector 3 DVD,"Un film de camé sans aucun professionnalisme qui tourne à la boucherie.JEAN-HUGUES ANGLADE joue bien son rôle en psychopathe.Le groupe de cambrioleur n'est pas en reste et pleurniche comme des gamins..produit par QUENTIN TARANTINO je m'attendait à beaucoup mieux ,scénario fade ,effet de scène inutile et nombreux manques de cohérences(une solution de sorti?!!) .Pourtant en voyant ERIC STOLTZ dés les premières minutes de film on s'attend à un chef-Œuvre et JULIE DELPY est vraiment pas mal aussi...bref un film raté qui n'a pas l'envergure d'un film de TARANTINO ou même d'un Tony Scott avec son film True Romance.Dommage pour PARIS...",2.0,0
DVD,Braindead,"Personne ne pourra résister à ce film d'un mauvais gout royal et d'un comique inégalable. Du début à la fin l'histoire s'enfonce d'absurdités en absurdités pour notre plus grand plaisir, jusqu'au climax des dernières scènes. Un de ces bons films d'horreur ""à l'ancienne"" qui est à recommander à tous...",4.0,0
DVD,"Le monde de Narnia, chapitre 2 : Le prince Caspian","bon film
 offert à ma soeur
 elle a pas arrêté de le regarder elle a adoré ce film autant au cinéma qu'à la maison !",4.0,0
DVD,Après le Yoga facile pour les Nuls,"Très bon DVD d'introduction au yoga
 Les postures sont très bien expliquées (avec des variantes plus simples ou plus intenses). 
 On retrouve les ptits conseils, les clins d'oeil propres à la collection ""pour les nuls"" qui rendent la séance plus conviviale.
 Il y a également un complément sur l'initiation à la méditation.
 j'espère qu'il y en aura un troisième.",5.0,0
DVD,Le Temps d'un automne,"Très beau film sur l'amour et comment elle peut transformer quelqu'un, sans être mièvre - l'histoire est dure au fond - ni tomber dans la sensiblerie, ce qui aurait été facile, vu le sujet.",5.0,0
DVD,Orgueil et préjugés - Edition 2 DVD,"avant toute chose, pour ceux qui ne sauraient pas laquelle des deux versions sur le marché est la meilleure, il n'y a pas de doute possible à mon sens, la version Langton ( à opposer à celle de WRIGT)  pour laquelle j'écris ce commentaire est de très loin la meilleure; totalement fidèle à l'oeuvre de la romancière J. AUSTEN. Les romantiques qui cherchent une histoire à l'eau de rose s'abstenir, l'histoire qui est racontée ici est le résultat d'une observation suivie de la société dans laquelle vivait l'auteur; elle est bien réelle, avec ses bons et ses mauvais côtés. J. AUSTEN n'a pas écrit au XIX éme mais au XVIII ème et son oeuvre constitue à l'avance une critique appuyée du romantisme( cf Raisons et Sentiments, autre oeuvre de cette romancière également portée à l'écran). Tout dans cette version est admirable: décors, choix et jeu des acteurs, naration palpitante. Jeunes gens et Jeunes filles de tous bords je ne puis que vous encourager à regarder cette oeuvre magnifique, il y a de quoi puiser des conseils pour construire votre bonheur futur, même si nous ne vivons pas à la même époque que la romancière et que les héros ont une âme bien au dessus de la nôtre. la confrontation des personnages avec leurs valeurs et leurs défauts respectifs vous apprendront beaucoup. Vous sortirez de ce film heureux et grandis.",5.0,0
DVD,Always (pour toujours),"Un de mes films préférés. Pourquoi? Parce que les acteurs sont très bons, parce que c'est un film qui peut sembler guimauve mais qui ne se prend pas au sérieux, et Dreyfuss est poilant.  Pour Lady Hepburn, délicieuse dans son rôle d'ange, et surtout, parce que dans ce film sont dites des choses que vous n'oublierez pas, et qui vous feront VRAIMENT voir la vie autrement... C'est assez rare pour être souligné. C'est une leçon de vie où l'on rit, on pleure, et on en sort grandi.  Absolument extra.",5.0,0
DVD,Dirty Dancing,"Eh oui, il n'y a rien à faire, mais quand on a passé une partie de son adolescence à baver devant le beau Patrick Swaize qui tourne la tête à une jeune fille sage, on ne peut pas s'empêcher de vouloir ce film dans sa DVDthèque ... Et puis, il y a le plaisir de retrouver une bande originale superbe remplie de chansons rythmées et entraînantes. Petite séquence nostalgie ...",5.0,0
DVD,Dirty Dancing,"Je désirerais qu'il y ait les sous-tittres en anglais également, tant qu'ils n'y seront pas je n'achèterai pas ce DVD !",1.0,0
DVD,Dexter : L'intégrale de la saison 2 - Coffret 4 DVD,"Cela fait longtemps qu'on n'a pas vu une série aussi géniale et originale. J'ai découvert la saison 1 sur la chaîne cablée Showtime aux US. J'étais sidéré. Je trouvais pas assez de mots pour qualifier la série. Je pensais que la saison 2 ne serait pas aussi succulente car l'intrigue principale était résolue puisque toute la saison 1 se reposait sur la recherche du Ice Truck Killer qui s'avérait dans la finale le propre frère (perdu) de Dexter, notre héros serial-killer. Après cette finale choquante et tellement bouleversante, comment peut-on inventer une autre histoire autour de Dexter et de sa soeur Debra? Eh bien je me suis trompé. La saison 2 nous offre une autre histoire aussi passionnante pleine de surprises et de rebondissements. 
 Comme la première, on retrouve l'atmosphère très spéciale autour de Dexter et de ses sorties nocturnes à Miami. Mais cette fois-ci Dexter sait qu'il est surveillé car quelqu'un a des soupçons. Il faut qu'il fasse très attention et surtout qu'il dissimule les preuves de ses ""crimes"". Je n'en dirai pas plus. A vous de découvrir. Si vous avez aimé la saison 1, vous serez très agréablement surpris par cette 2ème saison. J'ai terminé la saison 3 il y a quelques mois et je peux vous dire que les producteurs m'ont encore épaté. Je me demande comment les scenaristes travaillent leur imagination pour arriver à autant de réussites dans une série qui était supposée durer une seule saison. Et la saga de Dexter n'est pas prête à finir. On nous a promis la saison 4 à l'automne (aux US bien sûr).
 Pour résumer, dans la saison 2, on retrouve tous les ingrédients et bonnes choses de la première comme le savoureux langage de Deb (à ne pas montrer aux moins de 16 ans!), les rebondissements à répétition, le suspense en permanence, les exécutions de Dexter etc.. Côté acteurs, ils sont tous excellents. Les personnages sont parmi ses points forts de la série. Dext (Michael Hall) reste égal à lui-même, Deb (Jennifer Carpenter) est craquante à souhait, Rita (Julie Benz) est toujours aussi sexy, Masuka (Lee) toujours aussi obsédé. Les autres, Laguerta, Batista et surtout l'excellent sergent Doaks (Eric King) nous donne envie de les regarder. Parmi les nouveaux personnages, un agent spécial du FBI joué par Keith Carradine (le frère de David) qui chapeaute l'enquête sur le Bay Harbor Butcher (le boucher de la baie) et qui ne sera pas insensible aux charmes de Debra Morgan. Et puis l'énigmatique, belle et sulfureuse Lila (jouée par l'Angalise Jaime Murray) qui se prétend être la soul-mate (ame-soeur) de Dexter et qui lui compliquera vachement la vie.
 Pour conclure, une saison à ne pas manquer. EXCELLENT.",5.0,0
DVD,"Life, saison 1","Je pleure parce-qu'il n'y aura pas de saison 3.
 Bienheureux si vous n'avez pas encore vu la saison 1: des heures de bonheur devant vous avant le dernier épisode de la saison 2. 
 Les intrigues policiers de chaque épisode sont bien évidemment moins importantes que la description des personnages principaux. Le jeu des acteurs est un cran au dessus de ce qui ce voit dans les séries policières habituelles.",5.0,0
DVD,"Life, saison 1","Une série policière de plus??? Que nenni!!!
 Une série énergique, bien rythmée, émaillée d'humour et surtout... originale, pour ne pas dire atypique, de par ses caractères principaux: Charlie Crews et Dani Reeves,un improbable binôme de policiers(excellemment interprétés par Damian Lewis et Sarah Shahi),dont chaque élément,à la suite de graves problèmes personnels- emprisonnement à la suite d'une erreur judiciaire,addiction à la drogue et l'alcool-, tente de se reconstruire à sa manière... sans oublier l'Enquête parallèle aux enquêtes menées par cette nouvelle équipe en construction.
 Vivement la parution de la saison 2,qui marquera (malheureusement)la fin de cette série.
 A déguster(comme les fruits frais !)... sans modération!",5.0,0
DVD,Danse avec lui,"Lorsque la maîtresse de son mari, enceinte jusqu'au cou, vient frapper à sa porte, Alexandra voit sa vie s'effondrer, surtout quand Paul, son mari, décide de partir. Cavalière expérimentée,  mais perdue dans sa douleur, elle force son cheval à sauter un obstacle, et c'est l'accident. 6 mois d'hôpital. Paul, alerté, se tue en voiture alors qu'il essayait de rejoindre l'hôpital. 
 Voilà pour l'incipit. Après, c'est la belle et douce histoire d'une reconstruction, par le biais d'un vieil homme taciturne et d'un cheval, sauvage lui aussi. Pas de grands effets, mais beaucoup de sensibilité et d'émotion. Se faire humble devant la puissance du cheval, ne pas vouloir à tout prix le dominer, le dompter ou le maîtriser. Etre à l'écoute et laisser faire. Une belle leçon, une transmission du savoir, la beauté de l'équitation de haute école, Danse avec lui est un très très beau film. Un seul bémol sur la fin, trop ouverte à mon goût, mais à part ça, c'est du tout bon !",5.0,0
DVD,Le Caméléon : L'intégrale saison 1 - Coffret 6 DVD,"La série raconte l'histoire de Jarod (Michael T. Weiss), un véritable génie, qui s'évade un jour d’une organisation appelée le « Centre » où il a été kidnappé depuis son plus jeune age. Pendant plusieurs années, il a été soumis à diverses simulations expérimentales pour découvrir à la suite de son escapade que celles-ci ont été utilisées à mauvais escient par les plus offrants. Jarod décide alors, se sentant coupable, de réparer les erreurs du passé, tout en essayant de retrouver la trace de ses parents qu'il n'a jamais connus. Sydney (Patrick Bauchau), qui a supervisé Jarod depuis son arrivé au Centre, Miss Parker (Andréa Parker), qui recherche par ailleurs à résoudre le mystère de la mort de sa mère, sont envoyés à la recherche du caméléon par Mr Parker (Harve Presnell) et le Dr Raines (Richard Marcus). Ils seront largement épaulés par Broots (Jon Gries), informaticien confirmé du Centre. Enfin, un mystérieux personnage qui semble être proche de Jarod, Angelo (Paul Dillon) sera également d’une aide précieuse.",5.0,0
DVD,Caméra Café : L'Intégrale - Coffret 12 DVD,"Vous ne l'avez pas eu au pied du sapin, plaignez vous car c'est le coffret DVD-s qui en jette le plus dans tous les magasins/boutiques en ligne de l'hexagone...Ce coffret plus que collector Machine à DVD (en plus édition limitée) renferme 12 DVD et en plus un autre petit cadeau pour vous: un verre en carton contenant lui-même une dose de café, certes à ne pas utiliser ---&gt; c'est collector!!!).
 Le coffret refermé on ne voit pas l'intégralité des DVDs (20 en fait à cause des DVD doubles, environ 6DVD par saison, sauf la dernière), il se présente comme une machine (la fameuse) avec une image de Solo et Le Bolloch, un petit détail des DVD qu'il contient, le verre derrière une vitre (plastique) et il se referme sur la droite par un gros aimant sur toute sa longueur. Regardons les DVD ...
 1ère année n°1 (*2), 2 (*2) ,3 &amp; 4-2ème année n°1 (*2), 2 (*2),3 (*2) &amp; 4--3ème année n°1, 2,3 &amp; 4---&gt; intégrale en 20 DVD incluant des bonus [Caméra café allongé: plus de 7 heures de bonus délirants:] -Commentaires audio des auteurs &amp; comédiens- Making of- Bêtisiers- Clips- Les meilleurs prologues &amp; épilogues-Les meilleurs moments &amp; les pastiches de l'émission ""ça va déch ! Déch ! Déchirer ce soir !!!""-Les adaptations étrangères, etc... 
 Il vous faudra des jours et des jours (8 pour moi) pour tout visionner, si ce coffret est cher à l'achat pensez à ce que vous allez économiser pendant son visionnage (vous n'achèterez pas un DVD pendant ce temps!)",5.0,0
DVD,Dead Like Me : L'Intégrale saison 1 - Coffret 4 DVD,"Une premiere saison vraiment super, un senario innovant, une actrice pricipale
 excellente, tout est la pour plaire !
 DOmmage qu'il n'y ait seulement 2 saison...",5.0,0
DVD,"Skins, saison 1","Je ne reviendrai pas sur les indéniables qualités visuelles de cette série. L'idée de bâtir chaque épisode autour d'un ou deux personnages est également très intéressante. Mais je trouve paradoxal que cette série soit interdite aux moins de 18 ans alors que ces personnages principaux ont moins de 18 ans. Enfin paradoxal, oui et non. Ils couchent, boivent se droguent. Les adultes ne sont pas à la hauteur, que ce soient les professeurs ou les parents qui n'ont pas l'air de se rendre compte de ce que trament leurs enfants. Pour tout dire, à plusieurs moments, cette série m'a mise mal à l'aise. J'avais du mal à croire, ou plutôt, je ne voulais pas croire que tous les jeunes de 17 ans mènent ce genre de vie. J'ai trouvé l'épisode avec Effy particulièrement éprouvant et malsain.",2.0,0
DVD,"James Bond, Casino Royale - Edition deluxe 2 Blu-ray discs [Blu-ray]","La première impression est de ne pas visionner un James Bond.... Nostalgiques du ""James Bond tradition"" période Sean Connery, passez votre chemin. Ici nous avons plutôt à faire à un super héros, clone de Batman, Jason Bourne et de Superman. A tout moment on s'attend à voir les méchants sortir de la Kryptonite. Air du temps oblige. On a l'impression que les balles rebondissent sur sa poitrine. Scènes de cascades impressionantes, il vole quasiment dans les airs. Scène de Yamakasi (est-ce un film produit par Luc Besson ?). Dans le prochain film, peut être le feront-ils slamer un ptit coup. Tous les ingrédients sont là pour plaire à un jeune public. Les scénaristes ne s'ennuient pas, créant un ""James Bond Origins"" au milieu des années 2000. Aucune logique scénaristique ? Pas grâve faisons table rase du passée. Logique du tiroir caisse. Cela dit, j'ai choisi de donner 2 étoiles à ce film. D'abords car le film est bien supérieur aux Bonds de ces 25 dernières années (challenge peu difficile je le reconnais). Ensuite car le film se laisse regarder agréablement, pour peu qu'on ne s'attende pas à regarder un James Bond. Par contre aussitôt vu aussitôt oublié. Encore un pop corn ? Oui merci ...",1.0,0
DVD,Mensonges d'Etat,"Décidément, le Moyen-Orient intéresse de plus en plus Hollywood. Après l'excellent quoique légèrement austère ""Syriana"" de récente mémoire, voilà que Ridley Scott en personne se penche sur cette partie du globe ô combien complexe en s'inspirant du livre, paraît-il formidable, d'un journaliste du Washington Post et en s'offrant comme têtes d'affiche rien moins que Russell Crowe et Di Caprio. Personnellement, j'adore les films de ce genre qui ont le courage et l'audace de se coltiner frontalement les problèmes les plus brûlants. En l'occurence, il s'agit bien sûr du terrorisme et de la manière parfois glauque dont les Etats-Unis le combattent. Je me faisais donc une joie par avance de voir ce thriller mâtiné de géopolitique et j'ai grand plaisir à dire que mes espérances ont été entièrement comblées. ""Body of lies"" est tout simplement épatant. A la fois spectaculaire et profond, il parvient à traiter son sujet sans le moindre manichéisme. L'intrigue est suffisamment ""grand public"" pour plaire aux amateurs de grand spectacle et en même temps assez subtile pour satisfaire les spectateurs un tantinet plus exigeants. Quant aux acteurs, ils sont tous convaincants, y compris Di Caprio qui continue sa mue amorcée avec ""Blood Diamond"" et donne à son personnage une crédibilité remarquable. Si le dernier James Bond vous a amèrement déçu, voilà donc l'occasion de vous consoler! Vous trouverez ici tout ce qui fait un film d'espionnage réussi: de l'action, du suspense, une intrigue intelligente, une touche de romantisme et un regard lucide sur le monde actuel. Merci, Ridley Scott!",5.0,0
DVD,Mensonges d'Etat,"Film peu intéressant, qui carricature la lutte contre le terrorisme.
 Présente un contexte plus proche d'une info au journal télévisé que d'une analyse critique de la situtation!
 Certains personnages sont grotesques. De meilleurs films traitent de ceci comme Syriana par exemple ou même le Royaume.
 Je suis un grand fan de Ridley Scott et vraiment déçu par ce film...",2.0,0
DVD,"Lost, les disparus : L'integrale saison 4 - Coffret 6 DVD","Comme le dit précédemment un autre internaute,il n'y a que 14 épisodes dans cette saison 4,suite à la grêve des scénaristes et on nous refourgue(bien bêtes que nous sommes!) le coffret à 40 euros! Cette saison est bien meilleure que la deuxième et troisième saison en terme de révélations,le problème venant surtout du rythme,cela ne devient intéressant qu'à partir du septième épisode!! Heureusement,les trois derniers épisodes sont excellents et nous donnent envie de voir la saison 5. Mais,à mon avis,cette cinquième saison(l'ultime?) laissera pas mal de questions sans réponses! Il est dommage qu'après une première saison superbe,Lost se soit enlisé dans trop d'épisodes inutiles et ennuyeux(toute la deuxième saison et une grosse partie de la troisième). Cette saison n'échappe pas à la règle avec un début très mollasson et des personnages agaçants qui jouent trop le mystère""je connais beaucoup de choses mais je ne te dirai rien!""...Loin d'être convaincu par le scénario qui joue sur les voyages dans le temps,j'attends néanmoins le cinquième acte avec impatience...",2.0,0
DVD,"Esprits criminels, saison 3","Esprits criminels : une serie qui se démarque vraiment des autres, pour une fois les 3 saisons valent le coup d'etre vue, dommage TF1 à stoppé la diffusion inédite de la saison 3 heureusement qu'elle sort quand meme en DVD en France... en tout cas si vous n'avez jamais vu cette série je vous conseil les 3 saisons!",5.0,0
DVD,Titanic,"À chaque fois que je vois Titanic, je ne peux m'empêcher de me dire que tout aurait pu être bien meilleur, qu'il y a du laisser-aller sous de nombreux aspects.
 Plutôt que cette amourette en guise de scénario, j'aurais plutôt vu un film choral, genre qu'on retrouve presque toujours dans le film catastrophe, c'est-à-dire une histoire sans personnage principal, mais où plusieurs protagonistes sont traités de manière égale (ou presque), comme Deep Impact par exemple. 
 Cela aurait permis de voir plus en profondeur chaque classe sociale, mais aussi les mécaniciens, les commandants, etc. Ici, ils ne sont que des personnages très très secondaires, en arrière-plan.
 Ici, je trouve le choix narratif assez incohérent ; une survivante du Titanic offre son témoignage 80 ans plus tard, mais il y a de nombreuses scènes où elle n'apparaît pas (?). Est-ce elle qui raconte alors ? Est-ce que la caméra est omnisciente ?... Apparemment, Cameron s'en fiche et fait comme ça l'arrange.
 On a droit à une reconstitution soignée du bateau, jusque dans les détails (tissus utilisés à l'époque, etc.), alors que les personnages sont assez peu crédibles historiquement ; lutte des classes assez convenue qui se résume à ""Les riches sont des salauds incultes et chez les pauvres on s'amuse"", tout est un tissu de clichés ; la riche rebelle avant-gardiste, le pauvre plein de talent avec son Carpe diem de pacotille, le méchant prétendant possessif et rancunier.
 De même, on voit la pauvre Rose qui se lamente près d'autres femmes riches qui bavardent de choses futiles. Mais les pauvres sont-ils tous des poètes et des philosophes ?
 Par contre, les scènes où le bateau commence son naufrage sont la vraie réussite du film, même si les effets spéciaux ne sont pas impeccables.
 Entre film catastrophe, reconstitution historique approximative, et histoire d'amour qui tient de la bluette adolescente, Titanic se laisse tout de même regarder agréablement, mais il ne faut pas être exigeant sur la forme et le fond, et surtout accepter que la vedette du film, ce n'est pas le bateau, c'est le couple Rose et Jack.",2.0,0
DVD,Titanic,"Je ne comprends pas le succès de ce film banal, ennuyeux, joué sana âme, ... si ce n'est que par le battage médiatique et le marketing colossal. De l'eau, de l'eau, et encore de l'eau ... de piscine ! Si vous voulez réellement un film beau et sensible allez plutôt voir ""In the mood for love"" ...",1.0,0
DVD,Trilogie High School Musical : vol. 1 a 3 - Coffret 5 DVD,magnifique coffret de films qui plait a toute la famille. a voir et a revoir,5.0,0
DVD,Coco,"Et encore, je ne sais pas si doublement con est suffisant pour qualifier cette chose...
 Je ne m'attendais pas à un ratage pareil!!! C'en est quasiment un cas d'école...
 Le film avait mauvaise réputation, mais je me suis dis que c'était encore une des nombreuses exagérations et attaques gratuites et faciles des critiques... et bien on est presqu'en dessous de la vérité pour tout ce qui a déjà été dit.
 Comment un artiste talentueux comme Gad Elmaleh a pu pondre un film aussi nullissime?
 Déjà le personnage principal est furieusement antipathique, car totalement et définitivement égoïste, égocentrique, narcissique, superficiel et dépensier à l'excès.
 Ensuite l'histoire est inexistante, il n'y a rien, mais vraiment RIEN de RIEN!
 Les gags sont nuls, quasiment tous ratés que ce soit dans leur écriture que dans leur mise en scène. Très rares sont les moments qui font mouche...
 Enfin l'interprétation générale est consternante, Ged Elmaleh en fait des tonnes, mouline des bras dans le vide, et beaucoup des seconds ou petits rôles sont tellement mal choisis que c'en est embarrassant...
 Un film à fuir, vraiment A FUIR, en attendant que Mr Elmaleh retrouve un film à la hauteur de son talent...",1.0,0
DVD,Le premier cercle,"Un film policier passe-partout avec un scénario basique, une réalisation terne, et un déroulement sans aucune surprise.
 Heureusement que les acteurs sont bons parce que sinon, il faut bien reconnaitre que ce film n'est pas très réussi.",2.0,0
DVD,Danton,"Le film insiste sur le côté glauque de la révolution (sang, massacre...).
 On ne parle pas assez du contexte historique.
 La bande son est nulle.
 A la fin Robespierre y est filmé comme un vampire cadavérique.
 Acheter plutôt le DVD de la révolution française en 2 parties.",1.0,0
DVD,"Apocalypse, la 2ème guerre mondiale - Coffret 3 DVD","Fort du mechandizing organise et du battage mediatique, Apocalypse se revele a l'autopsie moins concluant! De nombreuses images d'archives sont expurgees d'un documentaire realise en 2006 par Ken Burns, The War, le format image-couleur-16/9 n'est pas respectueux de l'epoque, le traitement de la seconde guerre mondiale reste coince en surface sans jamais lorgner vers le fonds du probleme, le rythme effrene et l'enchevetrement des plans donne parfois la nausee! Cette serie reste neanmoins interessante pour qui ne connait pas encore le sujet, mais pour les inities, The War reste la pierre angulaire pour cette periode noire de l'histoire! Je recommanderai egalement le doc suivant 'Einzatsgruppen, les Commandos de la Mort', periode meconnue qui premedite la Shoa...",2.0,0
DVD,Shoah,"Non seulement il faut avoir vu ces documents, mais en parler afin que les générations futures sachent ce qui s'est passé pour éviter de recommencer.",5.0,0
DVD,Au nom du Père,"Ce film raconte l'histoire vraie d'un père et son fils, faussement accusés d'avoir commis un attentat et qui passeront de longues années en prison avant de parvenir à prouver leur innocence. C'est une oeuvre d'une grande force, totalement et sincèrement bouleversante, qui témoigne des dérives policières que peut engendrer la lutte contre le terrorisme. Mais c'est surtout une magnifique histoire d'amour entre un père et son fils, deux hommes qui apprendront à se soutenir et s'estimer à travers les épreuves qu'ils devront traverser.  Filmés avec justesse et vérité, ils sont pour moi une leçon de courage et la preuve que la dignité humaine mérite que l'on se batte pour elle. Enfin, ce film ne serait peut-être pas aussi réussi s'il n'était servi par des acteurs aussi remarquables que Daniel Day-Lewis et Pete Postlewhaite. A voir absolumment mais âmes sensibles s'abstenir !",5.0,0
DVD,L'echange,"Très grand film, acteurs complètement imprégnés de leur rôle, tous sans exception. Mise en scène exceptionnelle par la recherche du détail de l'authenticité... Un grand moment du cinéma de Clint. On a du mal à se souvenir de cet acteur de série de flic... Son talent est immense. A voir absolument!",5.0,0
DVD,L'echange,"vraiment un beau film et tres emouvant, je ne suis pas specialement fan d' angelina jolie, mais dans ce film elle est tres naturelle et je l'ais beaucoup aime",5.0,0
DVD,Two Lovers,"Voilà l'exemple type du film dans lequel jouent des acteurs que l'on apprécie, un scénario alléchant, et au bout de 10 minutes l'ennui gagne, dommage.",2.0,0
DVD,Two Lovers,"Le personnage principal, dès le début, n'est pas du tout crédible dans son rôle. N'ayant rien d'un séducteur, semblant même un peu attardé et d'une personnalité complexe, on a du mal à concevoir que deux jeunes beautés puissent lui courir après. Mais bon ! Le film est ennuyeux et sans saveur, comme quoi les critiques des spécialistes peuvent être aux antipodes de celles d'un public averti. Bref, un achat que je regrette, et un film que je ne me vois pas regarder deux fois.",1.0,0
DVD,Inglourious Basterds [Blu-ray],"Ne vous attendez pas à une fresque historique. Pourtant ce dernier film de Tarantino est pour moi  l'un de ses meilleurs (avec  ). Je ne suis pas un adorateur du réalisateur, mais quelle maitrise dans les dialogues, quel art de la description, avec quelle subtilité les scènes parlées se déroulent. Ça commence d'ailleurs très fort avec la scène de la ferme française. Un autre moment palpitant est la scène de l'auberge. 
 L'avantage du DVD c'est la possibilité de visionner le film en Français ou en VO, l'une et l'autre versions ont leurs avantages. En VO la subtilité des jeux de mots, la voix de bouseux Aldo ( Brad Pitt), la parfaite interprétation du Colonel  Landa, les effets dû aux changements perpétuels de langues en font un incontournable, néanmoins, l'excellence de la doublure Française permet pour un mauvais linguiste que je suis de profiter de l'exquis vocabulaire du lieutenant Aldo. 
 Évidemment Tarantino , comme à son habitude ne fait pas dans la dentelle, mais la violence reste comme d'habitude confinée à des moments très courts comme dans  , soulignant par leurs effets la qualité des dialogues, car c'est bien les dialogues et les répliques qui tuent qui font la supériorité des films de Tarantino . « Tu sais comment on fait pour arriver au Carnegie hall ? On s'entraine »
 Pour ceux qui veulent le texte il est sorti en",5.0,0
DVD,Final Fantasy VII Complete - Version longue [Blu-ray],"une superbe démo technologique
 dommage que partant d'un jeu au scénario si poussé on en arrive à un film d'animation certe spectaculaire d'un point de vue technique mais d'une pauvreté sans nom au niveau scénaristique (et je ne parle pas des dialogues souvent à la limite du ridicule)
 faire de belles images pour montrer que vous maitrisez la technique c'est bien monsieur Square-Enix, mais franchement un jeu aussi sublime méritait mille fois mieux.",2.0,0
DVD,L'incroyable Hulk [Blu-ray],"Louis LETERRIER (Cocorico il est de chez nous!!!)est un très bon réalisateur de films d'action (vivement sa version du Choc des Titans)et le prouve avec cet excellent HULK. Ce Bluray propose une image sublime, un son explosif qui met tout système audio à rude épreuve et une armada de bonus (dont 45mn de scènes coupées dont une intro alternative très impressionnante). J'ai un SAMSUNG BDP P1500 (quel superbe lecteur Blu Ray!!) qui lit parfaitement ce BR sans aucun problème. Par contre, sur la PS3 les sous-titrages (vost et inserts français) disparaissent au bout de 10 minutes et le menu popup ne marche plus en cours de lecture et l'on doit tout remettre à zéro si on veut accèder aux bonus, génial!! Il nous est dit ""Pour ne plus avoir de problèmes faites télécharger la dernière mise à jour de la console et tout rentrera dans l'ordre. Et bien ça ne marche toujours pas, une procédure d'échange existe avec M6 mais bon c'est quand même rageant!!! Ma note c'est à cause de ce problème car à part ça c'est un superbe film de super heros efficace et prenant contrairement à la version semi-soporifique de Ang LEE. A vous de voir!!!",1.0,0
DVD,L'incroyable Hulk [Blu-ray],"Scénario inexistant, encore un film marketing, effets spéciaux style dessin animé 3D, le héros, la potiche de service, et le méchant et ...le gentil gagne! FIN.",2.0,0
DVD,Taken [Blu-ray],"""Taken"" est d'abord et avant tout un film d'action : du début à la fin, sans que l'on soit lassé (alternance intelligence de dialogues, de combats, d'enquête et de poursuite). Excellent de ce point de vue, ce qui lui vaut 3 étoiles. Liam Neeson est parfait dans le rôle du héros dur, vraiment dur : quand il s'agit de retrouver sa fille, il est capable de laisser plus de trente cadavres derrière lui...et quelle forme physique!
 Le mini-message : le milieu de la prostitution n'est pas rose...c'est court certes, mais le film a au moins l'avantage d'attirer l'attention sur ce problème, à l'heure où certains parlent de ""droit"" à la prostitution!
 En résumé : de l'action bien rythmée, efficace, avec un Liam Neeson en grande forme!",4.0,0
DVD,Babylon A.D [Blu-ray],"Comme beaucoup je crois, j'étais impatient de voir ce film qui s'annonçait comme un blockbuster fait de testostérone et de sensualité (M. Thierry) et bien que nenni . C'est prétentieux et ennuyeux, un enchainement de scène clip.
 bref à vous de voir mais pour moi c'est clair, c'est NON",2.0,0
DVD,Babylon A.D [Blu-ray],"J'avais hâte de voir ce que pouvais donner le nouveau film de et de voir également ce que pouvais une adaptation d'un livre comme ça... 
 Déception car c'est mou, on dirait un mauvais film d'Europa..
 Ca reste un film spectaculaire pour certains effets spéciaux mais rien de transcendant non plus...
 A louer tout au plus.",2.0,0
